;Submission ID;Respondent ID;Submitted at;What is your age?;What is your ZIP code?;How many cups of coffee do you typically drink per day?;Where do you typically drink coffee?;Where do you typically drink coffee? (At home);Where do you typically drink coffee? (At the office);Where do you typically drink coffee? (On the go);Where do you typically drink coffee? (At a cafe);Where do you typically drink coffee? (None of these);How do you brew coffee at home?;How do you brew coffee at home? (Pour over);How do you brew coffee at home? (French press);How do you brew coffee at home? (Espresso);How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee));How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso));How do you brew coffee at home? (Instant coffee);How do you brew coffee at home? (Bean-to-cup machine);How do you brew coffee at home? (Cold brew);How do you brew coffee at home? (Coffee extract (e.g. Cometeer));How do you brew coffee at home? (Other);How else do you brew coffee at home?;On the go, where do you typically purchase coffee?;On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin));On the go, where do you typically purchase coffee? (Local cafe);On the go, where do you typically purchase coffee? (Drive-thru);On the go, where do you typically purchase coffee? (Specialty coffee shop);On the go, where do you typically purchase coffee? (Deli or supermarket);On the go, where do you typically purchase coffee? (Other);Where else do you purchase coffee?;What is your favorite coffee drink?;Please specify what your favorite coffee drink is;Do you usually add anything to your coffee?;Do you usually add anything to your coffee? (No - just black);Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer);Do you usually add anything to your coffee? (Sugar or sweetener);Do you usually add anything to your coffee? (Flavor syrup);Do you usually add anything to your coffee? (Other);What else do you add to your coffee?;What kind of dairy do you add?;What kind of dairy do you add? (Whole milk);What kind of dairy do you add? (Skim milk);What kind of dairy do you add? (Half and half);What kind of dairy do you add? (Coffee creamer);What kind of dairy do you add? (Flavored coffee creamer);What kind of dairy do you add? (Oat milk);What kind of dairy do you add? (Almond milk);What kind of dairy do you add? (Soy milk);What kind of dairy do you add? (Other);What kind of sugar or sweetener do you add?;What kind of sugar or sweetener do you add? (Granulated Sugar);What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda));What kind of sugar or sweetener do you add? (Honey);What kind of sugar or sweetener do you add? (Maple Syrup);What kind of sugar or sweetener do you add? (Stevia);What kind of sugar or sweetener do you add? (Agave Nectar);What kind of sugar or sweetener do you add? (Brown Sugar);What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado));What kind of flavorings do you add?;What kind of flavorings do you add? (Vanilla Syrup);What kind of flavorings do you add? (Caramel Syrup);What kind of flavorings do you add? (Hazelnut Syrup);What kind of flavorings do you add? (Cinnamon (Ground or Stick));What kind of flavorings do you add? (Peppermint Syrup);What kind of flavorings do you add? (Other);What other flavoring do you use?;Before today's tasting, which of the following best described what kind of coffee you like?;How strong do you like your coffee?;What roast level of coffee do you prefer?;How much caffeine do you like in your coffee?;Lastly, how would you rate your own coffee expertise?;Coffee A - Bitterness;Coffee A - Acidity;Coffee A - Personal Preference;Coffee A - Notes;Coffee B - Bitterness;Coffee B - Acidity;Coffee B - Personal Preference;Coffee B - Notes;Coffee C - Bitterness;Coffee C - Acidity;Coffee C - Personal Preference;Coffee C - Notes;Coffee D - Bitterness;Coffee D - Acidity;Coffee D - Personal Preference;Coffee D - Notes;Between Coffee A, Coffee B, and Coffee C which did you prefer?;Between Coffee A and Coffee D, which did you prefer?;Lastly, what was your favorite overall coffee?;Do you work from home or in person?;In total, much money do you typically spend on coffee in a month?;Why do you drink coffee?;Why do you drink coffee? (It tastes good);Why do you drink coffee? (I need the caffeine);Why do you drink coffee? (I need the ritual);Why do you drink coffee? (It makes me go to the bathroom);Why do you drink coffee? (Other);Other reason for drinking coffee;Do you like the taste of coffee?;Do you know where your coffee comes from?;What is the most you've ever paid for a cup of coffee?;What is the most you'd ever be willing to pay for a cup of coffee?;Do you feel like you’re getting good value for your money when you buy coffee at a cafe?;Approximately how much have you spent on coffee equipment in the past 5 years?;Do you feel like you’re getting good value for your money with regards to your coffee equipment?;Gender;Gender (please specify);Marital Status;Household Income;Education Level;Ethnicity/Race;Ethnicity/Race (please specify);Employment Status;Number of Children;Political Affiliation
1698;zKQ6OZ;l6z7L6;10/21/23 18:21;55-64 years old;2155;2;At home, At the office;True;True;False;False;False;Pour over, French press, Bean-to-cup machine, Coffee extract (e.g. Cometeer), Cold brew;True;True;False;False;False;False;True;True;True;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nutty;Medium;Medium;Full caffeine;4.0;3.0;2.0;4.0;;2.0;1.0;4.0;Surprisingly gentle for a Howell roast;3.0;3.0;5.0;;2.0;5.0;1.0;Was much better with a raw sugar added;Coffee C;Coffee A;Coffee C;;;;;;;;;;;;;;;;;;;;;;;;;;
1699;bl4JE6;4KOood;10/21/23 18:21;35-44 years old;98119;2;At home;True;False;False;False;False;Espresso;False;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;8.0;2.0;1.0;3.0;;2.0;3.0;3.0;;3.0;1.0;2.0;;4.0;2.0;4.0;;Coffee B;Coffee D;Coffee D;I primarily work from home;$40-$60;I need the ritual;False;False;True;False;False;;Yes;No;$8-$10;$4-$6;Yes;More than $1,000;Yes;Male;;Single;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;1;Democrat
1700;xdNWLd;2Kov5p;10/21/23 18:21;25-34 years old;60201;1;On the go;False;False;True;False;False;;;;;;;;;;;;;National chain (e.g. Starbucks, Dunkin), Local cafe;True;True;False;False;False;False;;Cappuccino;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Full Bodied;Somewhat strong;Light;Full caffeine;6.0;3.0;5.0;2.0;"Fruit
Pear";3.0;4.0;3.0;"Caramel
Nutty";3.0;2.0;4.0;Cocoa;1.0;4.0;1.0;"Weird
Fermented blueberry";Coffee C;Coffee A;Coffee C;I do a mix of both;$20-$40;It tastes good;True;False;False;False;False;;Yes;No;$8-$10;$15-$20;Yes;$500-$1000;Yes;Male;;Single;$100,000 - $149,999;Some college or associate's degree;White/Caucasian;;Employed full-time;;Independent
1701;zKQ6gZ;2KoJrb;10/21/23 18:21;35-44 years old;20902;Less than 1;At home, At a cafe;True;False;False;True;False;Other;False;False;False;False;False;False;False;False;False;True;Aeropress or moka pot;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Oat milk;False;False;False;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Sweet;Medium;Medium;Full caffeine;1.0;4.0;2.0;1.0;smoky;1.0;1.0;4.0;sweet, reminded me of a candy bar (not caramel but something that would pair with caramel);2.0;3.0;3.0;very neutral, not a strong enough flavor to really overcome the milk (I did all my cups as cafe au lait);2.0;4.0;2.0;vanilla;Coffee B;Coffee D;Coffee B;I primarily work from home;<$20;I need the caffeine, It tastes good;True;True;False;False;False;;Yes;Yes;$4-$6;$4-$6;Yes;$100-$300;Yes;Female;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
1702;QABQkk;xJzPdJ;10/21/23 18:21;35-44 years old;91342;1;At the office, At home;True;True;False;False;False;Other;False;False;False;False;False;False;False;False;False;True;Moka pot;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Oat milk, Coffee creamer;False;False;False;True;False;True;False;False;False;Granulated Sugar, Brown Sugar;True;False;False;False;False;False;True;False;;;;;;;;;Caramalized;Somewhat strong;Medium;Full caffeine;5.0;1.0;3.0;3.0;;2.0;2.0;4.0;;4.0;3.0;1.0;;4.0;3.0;1.0;;Coffee B;Coffee A;Coffee B;I primarily work in person;<$20;I need the caffeine, It tastes good;True;True;False;False;False;;Yes;Yes;$8-$10;$6-$8;No;$100-$300;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;Hispanic/Latino;;Employed full-time;;Democrat
1703;OABNL7;pDz7rq;10/21/23 18:21;25-34 years old;60622;1;At home, At the office;True;True;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;7.0;2.0;4.0;3.0;nice acidity, low bitterness but tastes wooden. ;3.0;2.0;4.0;nice balance. ;4.0;1.0;1.0;tastes like a dark roast. no notes I could pick up. ;3.0;5.0;5.0;fruit punch. high acid, tannic. like this one a lot;Coffee B;Coffee D;Coffee D;I do a mix of both;$40-$60;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;$6-$8;$10-$15;Yes;$300-$500;Yes;Male;;Single;$100,000 - $149,999;Master's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
1704;24x6ge;D7aJJX;10/21/23 18:21;35-44 years old;20715;2;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat light;Light;Full caffeine;6.0;2.0;3.0;4.0;Smooth, better as it cooled.;2.0;2.0;2.0;Balanced, feels a little dull.;4.0;2.0;2.0;Bitter, some chocolate?;1.0;4.0;5.0;Fruity, delicious!!;Coffee A;Coffee D;Coffee D;I primarily work from home;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$10-$15;Yes;$100-$300;Yes;Male;;Single;$75,000 - $99,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
1705;NABZyp;pDzWAP;10/21/23 18:21;18-24 years old;15650;2;On the go, At home;True;False;True;False;False;Coffee brewing machine (e.g. Mr. Coffee);False;False;False;True;False;False;False;False;False;False;;National chain (e.g. Starbucks, Dunkin);True;False;False;False;False;False;;Regular drip coffee;;Sugar or sweetener;False;False;True;False;False;;;;;;;;;;;;Granulated Sugar;True;False;False;False;False;False;False;False;;;;;;;;;Caramalized;Medium;Medium;Full caffeine;2.0;2.0;2.0;5.0;Creamy - very good;2.0;2.0;3.0;;4.0;2.0;2.0;;2.0;5.0;4.0;Notes of cherry - not an everyday coffee, but very good.;Coffee A;Coffee A;Coffee A;I primarily work in person;$20-$40;I need the caffeine, It tastes good;True;True;False;False;False;;Yes;No;$6-$8;$6-$8;;$50-$100;Yes;Male;;Single;$100,000 - $149,999;Some college or associate's degree;White/Caucasian;;Employed full-time;;Democrat
1706;jB9Vk6;roYLvl;10/21/23 18:21;25-34 years old;88001;Less than 1;None of these;False;False;False;False;True;;;;;;;;;;;;;;;;;;;;;Blended drink (e.g. Frappuccino);;Other;False;False;False;False;True;i dont drink coffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nutty;Weak;Light;Decaf;1.0;2.0;1.0;2.0;;2.0;1.0;1.0;;1.0;1.0;2.0;;1.0;1.0;2.0;;Coffee C;Coffee D;Coffee D;I do a mix of both;<$20;Other;False;False;False;False;True;i don't;No;No;Less than $2;Less than $2;No;;No;Female;;Single;$25,000 - $49,999;High school graduate;Hispanic/Latino;;Employed part-time;;No affiliation
1707;VZ16y6;D7aDb5;10/21/23 18:21;25-34 years old;78753;2;At home, At the office, On the go, At a cafe;True;True;True;True;False;Pour over, Other;True;False;False;False;False;False;False;False;False;True;Aeropress;Drive-thru, Specialty coffee shop;False;False;True;True;False;False;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Floral;Somewhat strong;Medium;Full caffeine;7.0;4.0;2.0;2.0;Dark, licorice, apple;2.0;2.0;4.0;Well balanced, grape, marshmallow, banana;3.0;2.0;1.0;mild, overall uninteresting flavors - mild notes of fermentation, maybe raspberry, earthy;3.0;4.0;5.0;Strong fruit flavors, passion fruit, guava, bright;Coffee B;Coffee D;Coffee D;I primarily work in person;$20-$40;It tastes good, I need the ritual, I need the caffeine;True;True;True;False;False;;Yes;Yes;$8-$10;$8-$10;No;$50-$100;Yes;Male;;Married;$75,000 - $99,999;Master's degree;White/Caucasian;;Employed full-time;;No affiliation
1708;pLP24V;O7EYqA;10/21/23 18:21;25-34 years old;98546;1;At home, On the go;True;False;True;False;False;Coffee brewing machine (e.g. Mr. Coffee), Espresso;False;False;True;True;False;False;False;False;False;False;;Drive-thru;False;False;True;False;False;False;;Latte;;Milk, dairy alternative, or coffee creamer, Flavor syrup;False;True;False;True;False;;Skim milk, Half and half, Oat milk;False;True;True;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Sweet;Medium;Medium;Full caffeine;5.0;2.0;1.0;3.0;Nutty, buttery;3.0;2.0;4.0;Oak;2.0;5.0;1.0;Slightly fruity;1.0;2.0;5.0;Increasingly fruity, strawberry, a little spicy at first;Coffee B;Coffee D;Coffee D;I primarily work in person;$20-$40;I need the caffeine, I need the ritual, It tastes good;True;True;True;False;False;;Yes;No;$8-$10;$10-$15;Yes;$20-$50;Yes;Female;;Single;Under $25,000;Some college or associate's degree;White/Caucasian;;Employed part-time;;Democrat
1709;6dQBM5;qRzKbd;10/21/23 18:21;25-34 years old;97219;1;At home;True;False;False;False;False;Other;False;False;False;False;False;False;False;False;False;True;Aeropress;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Very strong;Light;Full caffeine;8.0;3.0;2.0;4.0;Good overall. Liked it more when it was hot but it was still good as it cooled.;2.0;2.0;2.0;Overall pretty bland.;2.0;3.0;3.0;Got better overtime.;2.0;4.0;5.0;Good initially and then got even better later.;Coffee A;Coffee D;Coffee D;I primarily work from home;$40-$60;It tastes good, I need the ritual, I need the caffeine;True;True;True;False;False;;Yes;Yes;$4-$6;$4-$6;No;$500-$1000;Yes;Male;;Married;$100,000 - $149,999;Doctorate or professional degree;White/Caucasian;;Employed full-time;;Democrat
1710;24x6lA;g9zZVK;10/21/23 18:21;>65 years old;53406;2;At home;True;False;False;False;False;Pod/capsule machine (e.g. Keurig/Nespresso);False;False;False;False;True;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Half and half;False;False;True;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Full Bodied;Medium;Dark;Half caff;5.0;3.0;3.0;2.0;very nutty, smoother, tad too bitter;2.0;3.0;4.0;pleasant, breakfast with pastry, began to be too acidic;2.0;3.0;2.0;not preferred, nutty smooth, walnut pith;3.0;3.0;1.0;equally acidic and bitter not as smooth. grapefruit flavor;Coffee B;Coffee A;Coffee B;;$20-$40;It tastes good, I need the ritual;True;False;True;False;False;;Yes;No;$2-$4;$2-$4;No;$100-$300;Yes;Male;;Married;;Some college or associate's degree;White/Caucasian;;Retired;2;
1711;rlrZQo;7NEvA2;10/21/23 18:21;35-44 years old;98115;1;At home, At a cafe;True;False;False;True;False;Pour over, French press;True;True;False;False;False;False;False;False;False;False;;;;;;;;;;Americano;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Full Bodied;Somewhat strong;Medium;Full caffeine;2.0;3.0;5.0;1.0;ooh boy this is sour;3.0;3.0;3.0;;2.0;2.0;4.0;;4.0;3.0;5.0;;Coffee C;Coffee D;Coffee D;I do a mix of both;$60-$80;It tastes good, I need the ritual;True;False;True;False;False;;Yes;No;$8-$10;$8-$10;;;;Female;;Living with a partner;;Master's degree;White/Caucasian;;;;Democrat
1712;42NbNO;Ex6JlN;10/21/23 18:22;18-24 years old;14623;2;At the office, At a cafe;False;True;False;True;False;;;;;;;;;;;;;;False;False;False;False;False;False;;Latte;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Half and half, Whole milk;True;False;True;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Nutty;Somewhat strong;Medium;Full caffeine;4.0;2.0;4.0;4.0;Fruity, acidic finish, acidic across top of tongue;1.0;2.0;5.0;Initial acidic bite, really smooth after first taste;3.0;2.0;3.0;Dark, smoky, dark chocolate;2.0;4.0;3.0;Strawberry, fruit;Coffee B;Coffee A;Coffee B;I primarily work in person;$60-$80;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;No;$8-$10;$8-$10;Yes;$100-$300;Yes;Male;;Single;$25,000 - $49,999;Bachelor's degree;White/Caucasian;;Student;;Democrat
1713;jB9VY1;g9z77M;10/21/23 18:22;18-24 years old;35806;1;At home;True;False;False;False;False;French press;False;True;False;False;False;False;False;False;False;False;;;;;;;;;;Americano;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chocolatey;Medium;Medium;Full caffeine;1.0;4.0;4.0;1.0;Red apple, fruity;2.0;2.0;5.0;Nutty, chocolate, malt;3.0;2.0;2.0;Grass, earthy;2.0;5.0;2.0;Sour candy, fruity;Coffee B;Coffee D;Coffee B;I primarily work from home;<$20;It tastes good;True;False;False;False;False;;Yes;No;$4-$6;$6-$8;No;Less than $20;Yes;Female;;Living with a partner;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
1714;RzB9kP;Y49MQ6;10/21/23 18:22;25-34 years old;2144;Less than 1;None of these;False;False;False;False;True;;;;;;;;;;;;;;;;;;;;;Other;tea;Other;False;False;False;False;True;air;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chocolatey;;Light;;1.0;2.0;3.0;4.0;Seemed smoother than D?;3.0;3.0;3.0;;4.0;3.0;3.0;;4.0;3.0;3.0;;Coffee A;Coffee A;Coffee A;I primarily work from home;<$20;Other;False;False;False;False;True;;No;No;Less than $2;Less than $2;No;Less than $20;;;;Single;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;;Democrat
1715;24x67b;Ex6JPq;10/21/23 18:22;25-34 years old;90630;2;At home, At a cafe;True;False;False;True;False;Espresso, Pour over, French press;True;True;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Bright;Somewhat strong;Light;Full caffeine;7.0;2.0;4.0;2.0;While it was hot it was very citrusy, as it cooled it got more and more acidic tasting ;4.0;2.0;5.0;;5.0;1.0;1.0;Actually bad coffee, No distinguishing notes ;2.0;5.0;5.0;Very bright, as it cooled it got more fruity;Coffee B;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;No;$6-$8;$10-$15;Yes;More than $1,000;Yes;Male;;Married;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
1716;YZzAZJ;0ekJQy;10/21/23 18:22;25-34 years old;60609;1;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Cold brew;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat light;Light;Full caffeine;2.0;1.0;2.0;4.0;Sweet, light body, gentle ;4.0;1.0;2.0;Toasty, bitter;3.0;1.0;2.0;Deeper, very ‘medium’, nothing standing out ;2.0;4.0;4.0;Tropical, medium body ;Coffee A;Coffee D;Coffee D;I primarily work from home;$60-$80;I need the ritual, It tastes good, I need the caffeine;True;True;True;False;False;;Yes;No;$6-$8;$10-$15;No;More than $1,000;Yes;Female;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Independent
1717;zKQ6Za;xJzPjy;10/21/23 18:22;25-34 years old;12866;3;At home, At the office;True;True;False;False;False;Pod/capsule machine (e.g. Keurig/Nespresso), Pour over;True;False;False;False;True;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nutty;Medium;Light;Full caffeine;6.0;2.0;2.0;4.0;;4.0;2.0;3.0;Preferred in the mornings when I want that extra bitter kick;3.0;2.0;4.0;;2.0;4.0;2.0;;Coffee C;Coffee A;Coffee C;I primarily work in person;<$20;It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$4-$6;$6-$8;Yes;$100-$300;Yes;Male;;Married;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;;Independent
1718;g5NogM;4KOojo;10/21/23 18:22;45-54 years old;23693;3;At home, On the go, At the office;True;True;True;False;False;Espresso, Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso), Instant coffee;False;False;True;True;True;True;False;False;False;False;;Specialty coffee shop, Local cafe;False;True;False;True;False;False;;Cappuccino;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Oat milk, Half and half, Whole milk;True;False;True;False;False;True;False;False;False;Raw Sugar (Turbinado), Artificial Sweeteners (e.g., Splenda);False;True;False;False;False;False;False;True;;;;;;;;;Full Bodied;Somewhat strong;Medium;Full caffeine;7.0;2.0;2.0;5.0;Sweet, hint of berry, hint of vanilla;2.0;4.0;4.0;;3.0;4.0;3.0;Earthy;5.0;5.0;1.0;apple cider vinegar ;Coffee A;Coffee A;Coffee A;I do a mix of both;$40-$60;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$10-$15;$4-$6;No;$500-$1000;Yes;Male;;Married;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;2;No affiliation
1719;VZ16MJ;RDjJMJ;10/21/23 18:22;25-34 years old;10987;2;At home, At the office, On the go, At a cafe;True;True;True;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;Specialty coffee shop;False;False;False;True;False;False;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bright;Medium;Light;Full caffeine;6.0;2.0;5.0;5.0;Bright and clear;3.0;3.0;2.0;Flat, diner ;2.0;3.0;4.0;Very balanced, as it cools it gets roasty;2.0;5.0;2.0;Tabasco;Coffee A;Coffee A;Coffee A;I primarily work in person;<$20;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$4-$6;$4-$6;Yes;$500-$1000;Yes;Male;;Married;;High school graduate;Hispanic/Latino;;Employed full-time;;
1720;pLP2Pb;LPOJK1;10/21/23 18:22;25-34 years old;87110;1;At home;True;False;False;False;False;Other, Pour over;True;False;False;False;False;False;False;False;False;True;Aeropress ;;;;;;;;;Cold brew;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Medium;Light;Full caffeine;2.0;5.0;1.0;5.0;Tastes like caramel, sweet, lighter. ;4.0;4.0;2.0;Reminds me of dark chocolate. ;5.0;4.0;3.0;Reminds me of chiles. ;5.0;2.0;4.0;Tastes just like blueberries. ;Coffee A;Coffee A;Coffee A;I primarily work from home;$20-$40;It makes me go to the bathroom, It tastes good;True;False;False;True;False;;Yes;Yes;$6-$8;$4-$6;No;$100-$300;Yes;Female;;Married;$150,000 or more;Bachelor's degree;Hispanic/Latino;;Employed full-time;;Republican
1721;LdM2NJ;Z2ezYA;10/21/23 18:22;25-34 years old;94115;2;At home;True;False;False;False;False;Espresso;False;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Flavor syrup;False;True;False;True;False;;Oat milk;False;False;False;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Sweet;Somewhat strong;Medium;Full caffeine;6.0;1.0;4.0;2.0;;3.0;3.0;3.0;;4.0;2.0;4.0;;1.0;5.0;1.0;Apple cider vinegar;Coffee C;Coffee A;Coffee C;I primarily work from home;$20-$40;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;No;$6-$8;$6-$8;No;$500-$1000;Yes;Female;;Living with a partner;$150,000 or more;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
1722;bl4JOL;GRbJ6p;10/21/23 18:22;35-44 years old;58201;1;At the office;False;True;False;False;False;;;;;;;;;;;;;;;;;;;;;Cortado;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;6.0;2.0;3.0;4.0;This coffee had a citrusy flavor that became more prevalent as it cooled.  Oddly, it reminded me of oranges (in a good way).;3.0;3.0;3.0;This coffee felt like a darker roast to me--perhaps a medium--and reminded me of chocolate.  At times, I thought I tasted blackberry, but that came and went through the several tastes I took of this one.;3.0;2.0;3.0;I thought this coffee tasted the most balanced of the four in this test, at least to my tongue.  Despite learning post-taste that there was a rather unique blend of natural and wet hulled beans, I felt this was the most neutral-tasting of the bunch.;2.0;3.0;5.0;This coffee tasted 'bright', funky, and juicy to me.  I was reminded of strawberries on the initial tastes, and that sensation grew with subsequent sampling.  For me, this was the tastiest of the bunch, though perhaps its intense flavor makes this an every-other-day coffee, rather than my daily preference.;Coffee A;Coffee D;Coffee D;I primarily work in person;$40-$60;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$10-$15;$15-$20;Yes;$100-$300;Yes;Male;;Single;$75,000 - $99,999;Doctorate or professional degree;White/Caucasian;;Employed full-time;;Republican
1723;bl4Jy7;Ex6JDA;10/21/23 18:22;25-34 years old;98115;2;At the office, At home, At a cafe;True;True;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;7.0;2.0;4.0;4.0;Toffee, Raspberry, Blueberry ;3.0;2.0;1.0;;2.0;2.0;3.0;;1.0;4.0;5.0;Strawberry ;Coffee A;Coffee D;Coffee D;I do a mix of both;$40-$60;It tastes good;True;False;False;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;More than $1,000;Yes;Female;;Living with a partner;$150,000 or more;Bachelor's degree;Other (please specify);Mixed Asian Caucasian ;Employed full-time;;Democrat
1724;NABZv0;vPzOx4;10/21/23 18:22;25-34 years old;32127;3;At a cafe, On the go, At home;True;False;True;True;False;Pour over, Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso), French press;True;True;False;True;True;False;False;False;False;False;;National chain (e.g. Starbucks, Dunkin), Specialty coffee shop;True;False;False;True;False;False;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Floral;Somewhat strong;Light;Full caffeine;8.0;3.0;2.0;4.0;Floral, Apple;3.0;3.0;4.0;Chocolate, Toffee;1.0;2.0;1.0;Chocolate, Robust;3.0;2.0;2.0;Funky, Fruity;Coffee B;Coffee A;Coffee B;I primarily work from home;$80-$100;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;$300-$500;Yes;Male;;Living with a partner;$50,000 - $74,999;Some college or associate's degree;Hispanic/Latino;;Employed full-time;;Democrat
